id,predicted
15480,1
15482,1
15491,1
15492,1
15493,1
15494,1
15499,1
15502,1
15511,1
15512,1
15515,1
15516,1
15518,1
15520,1
15522,1
15523,1
15537,1
15541,1
15554,1
15563,1
15564,1
15565,1
15567,1
15569,1
15570,1
15572,1
15574,1
15576,1
15579,1
15584,1
15585,1
15589,1
15594,1
15595,1
15599,1
15600,1
15603,1
15604,1
15605,1
15611,1
15617,1
15618,1
15619,1
15624,1
15626,1
15627,1
15629,1
15630,1
15636,1
15642,1
15645,1
15649,1
15650,1
15657,1
15660,1
15661,1
15662,1
15666,1
15671,1
15672,1
15677,1
15678,1
15682,1
15686,1
15687,1
15688,1
15689,1
15690,1
15692,1
15694,1
15695,1
15698,1
15701,1
15705,1
15706,1
15707,1
15712,1
15713,1
15714,1
15718,1
15720,1
15735,1
15737,1
15738,1
15740,1
15746,1
15748,1
15754,1
15758,1
15763,1
15774,1
15776,1
15781,1
15783,1
15786,1
15790,1
15794,1
15795,1
15797,1
15798,1
15800,1
15801,1
15802,1
15806,1
15808,1
15810,1
15812,1
15815,1
15819,1
15823,1
15825,1
15828,1
15831,1
15835,1
15836,1
15839,1
15841,1
15842,1
15847,1
15849,1
15851,1
15853,1
15857,1
15858,1
15860,1
15864,1
15866,1
15867,1
15874,1
15881,1
15882,1
15883,1
15885,1
15886,1
15892,1
15901,1
15902,1
15905,1
15910,1
15914,1
15916,1
15917,1
15923,1
15927,1
15931,1
15936,1
15937,1
15942,1
15944,1
15947,1
15951,1
15964,1
15968,1
15970,1
15979,1
15994,1
15997,1
15999,1
16007,1
16036,1
16039,1
16040,1
16045,1
16049,1
16050,1
16051,1
16054,1
16055,1
16057,1
16066,1
16074,1
16075,1
16077,1
16083,1
16084,1
16085,1
16088,1
16096,1
16099,1
16103,1
16110,1
16111,1
16112,1
16116,1
16118,1
16122,1
16124,1
16130,1
16141,1
16145,1
16158,1
16162,1
16176,1
16178,1
16182,1
16183,1
16184,1
16187,1
16196,1
16199,1
16201,1
16202,1
16221,1
16225,1
16227,1
16231,1
16236,1
16237,1
16244,1
16245,1
16246,1
16248,1
16249,1
16253,1
16260,1
16261,1
16264,1
16266,1
16270,1
16272,1
16277,1
16290,1
16293,1
16296,1
16303,1
16306,1
16307,1
16310,1
16312,1
16314,1
16326,1
16335,1
16336,1
16338,1
16343,1
16344,1
16349,1
16354,1
16357,1
16358,1
16361,1
16362,1
16365,1
16366,1
16371,1
16374,1
16376,1
16377,1
16378,1
16382,1
16385,1
16387,1
16389,1
16392,1
16394,1
16396,1
16406,1
16407,1
16422,1
16427,1
16433,1
16435,1
16436,1
16438,1
16441,1
16448,1
16449,1
16458,1
16460,1
16468,1
16475,1
16477,1
16479,1
16481,1
16482,1
16485,1
16486,1
16488,1
16493,1
16499,1
16504,1
16511,1
16512,1
16513,1
16516,1
16520,1
16524,1
16525,1
16526,1
16528,1
16531,1
16538,1
16541,1
16543,1
16550,1
16559,1
16564,1
16565,1
16568,1
16571,1
16576,1
16579,1
16580,1
16585,1
16591,1
16593,1
16598,1
16610,1
16619,1
16644,1
16648,1
16650,1
16657,1
16666,1
16675,1
16683,1
16686,1
16687,1
16693,1
16699,1
16700,1
16706,1
16707,1
16708,1
16715,1
16716,1
16725,1
16726,1
16731,1
16736,1
16740,1
16742,1
16748,1
16749,1
16754,1
16758,1
16766,1
16768,1
16774,1
16779,1
16780,1
16787,1
16790,1
16793,1
16797,1
16802,1
16805,1
16809,1
16815,1
16823,1
16828,1
16831,1
16833,1
16838,1
16849,1
16855,1
16863,1
16868,1
16870,1
16872,1
16876,1
16881,1
16886,1
16890,1
16898,1
16903,1
16904,1
16913,1
16915,1
16917,1
16919,1
16923,1
16926,1
16927,1
16931,1
16943,1
16945,1
16946,1
16947,1
16949,1
16955,1
16959,1
16964,1
16967,1
16970,1
16971,1
16983,1
16984,1
16986,1
16988,1
16989,1
16991,1
16998,1
17002,1
17004,1
17007,1
17015,1
17019,1
17023,1
17032,1
17037,1
17039,1
17040,1
17041,1
17051,1
17055,1
17060,1
17062,1
17077,1
17088,1
17096,1
17099,1
17100,1
17101,1
17102,1
17103,1
17105,1
17116,1
17120,1
17123,1
17126,1
17130,1
17142,1
17147,1
17149,1
17151,1
17153,1
17159,1
17164,1
17165,1
17168,1
17173,1
17179,1
17180,1
17182,1
17183,1
17188,1
17189,1
17193,1
17194,1
17202,1
17204,1
17213,1
17222,1
17224,1
17226,1
17228,1
17231,1
17235,1
17236,1
17239,1
17243,1
17244,1
17247,1
17252,1
17262,1
17264,1
17265,1
17270,1
17271,1
17273,1
17274,1
17276,1
17280,1
17282,1
17285,1
17288,1
17289,1
17293,1
17294,1
17295,1
17298,1
17299,1
17307,1
17308,1
17315,1
17318,1
17324,1
17332,1
17334,1
17335,1
17338,1
17343,1
17354,1
17362,1
17364,1
17365,1
17368,1
17380,1
17385,1
17387,1
17398,1
17400,1
17401,1
17405,1
17414,1
17423,1
17425,1
17431,1
17433,1
17435,1
17436,1
17437,1
17439,1
17447,1
17452,1
17454,1
17462,1
17465,1
17478,1
17479,1
17483,1
17487,1
17491,1
17493,1
17494,1
17496,1
17502,1
17519,1
17526,1
17527,1
17530,1
17541,1
17556,1
17560,1
17567,1
17569,1
17570,1
17573,1
17578,1
17581,1
17584,1
17585,1
17587,1
17596,1
17606,1
17623,1
17628,1
17633,1
17634,1
17636,1
17637,1
17644,1
17656,1
17668,1
17673,1
17675,1
17676,1
17677,1
17678,1
17693,1
17694,1
17696,1
17705,1
17707,1
17709,1
17714,1
17718,1
17723,1
17724,1
17733,1
17736,1
17737,1
17743,1
17745,1
17747,1
17750,1
17780,1
17781,1
17786,1
17792,1
17795,1
17796,1
17801,1
17803,1
17807,1
17810,1
17815,1
17819,1
17822,1
17823,1
17824,1
17826,1
17830,1
17832,1
17833,1
17838,1
17839,1
17840,1
17843,1
17849,1
17851,1
17858,1
17860,1
17863,1
17867,1
17872,1
17873,1
17877,1
17878,1
17893,1
17895,1
17897,1
17911,1
17918,1
17919,1
17924,1
17926,1
17929,1
17930,1
17933,1
17934,1
17940,1
17943,1
17945,1
17949,1
17951,1
17952,1
17954,1
17962,1
17963,1
17970,1
17971,1
17973,1
17981,1
17983,1
17987,1
17991,1
17993,1
17994,1
17996,1
17999,1
18004,1
18008,1
18010,1
18019,1
18030,1
18031,1
18035,1
18037,1
18043,1
18045,1
18047,1
18049,1
18053,1
18054,1
18055,1
18058,1
18061,1
18064,1
18073,1
18078,1
18085,1
18088,1
18090,1
18093,1
18094,1
18095,1
18096,1
18100,1
18104,1
18106,1
18108,1
18113,1
18116,1
18118,1
18120,1
18121,1
18125,1
18138,1
18139,1
18152,1
18155,1
18156,1
18170,1
18178,1
18179,1
18184,1
18188,1
18189,1
18191,1
18193,1
18196,1
18197,1
18205,1
18211,1
18212,1
18215,1
18220,1
18222,1
18224,1
18226,1
18228,1
18233,1
18237,1
18240,1
18249,1
18255,1
18256,1
18262,1
18274,1
18280,1
18286,1
18288,1
18291,1
18298,1
18305,1
18306,1
18308,1
18327,1
18337,1
18339,1
18349,1
18354,1
18357,1
18358,1
18360,1
18363,1
18364,1
18367,1
18371,1
18374,1
18377,1
18385,1
18387,1
18390,1
18392,1
18402,1
18404,1
18407,1
18417,1
18420,1
18422,1
18426,1
18429,1
18437,1
18441,1
18442,1
18443,1
18447,1
18451,1
18460,1
18463,1
18465,1
18469,1
18472,1
18477,1
18479,1
18481,1
18482,1
18485,1
18487,1
18494,1
18496,1
18498,1
18500,1
18505,1
18509,1
18517,1
18521,1
18525,1
18526,1
18527,1
18529,1
18531,1
18544,1
18554,1
18556,1
18559,1
18560,1
18563,1
18567,1
18570,1
18572,1
18577,1
18580,1
18583,1
18591,1
18592,1
18594,1
18599,1
18602,1
18608,1
18611,1
18612,1
18613,1
18615,1
18616,1
18617,1
18619,1
18620,1
18628,1
18630,1
18638,1
18643,1
18663,1
18664,1
18665,1
18669,1
18676,1
18677,1
18684,1
18685,1
18686,1
18688,1
18691,1
18698,1
18699,1
18703,1
18704,1
18707,1
18708,1
18709,1
18711,1
18717,1
18730,1
18738,1
18742,1
18743,1
18744,1
18746,1
18749,1
18753,1
18756,1
18761,1
18764,1
18768,1
18770,1
18775,1
18782,1
18790,1
18791,1
18796,1
18797,1
18801,1
18809,1
18814,1
18819,1
18838,1
18845,1
18846,1
18863,1
18865,1
18867,1
18870,1
18874,1
18875,1
18877,1
18878,1
18880,1
18882,1
18886,1
18888,1
18892,1
18894,1
18897,1
18898,1
18901,1
18905,1
18911,1
18925,1
18936,1
18938,1
18943,1
18945,1
18953,1
18958,1
18979,1
18990,1
18994,1
18995,1
18998,1
19002,1
19004,1
19006,1
19008,1
19011,1
19012,1
19019,1
19020,1
19022,1
19024,1
19026,1
19029,1
19039,1
19040,1
19047,1
19051,1
19052,1
19055,1
19056,1
19063,1
19065,1
19068,1
19070,1
19072,1
19074,1
19078,1
19084,1
19088,1
19092,1
19093,1
19094,1
19100,1
19103,1
19105,1
19109,1
19111,1
19114,1
19120,1
19125,1
19128,1
19133,1
19142,1
19143,1
19144,1
19148,1
19154,1
19155,1
19160,1
19162,1
19164,1
19167,1
19172,1
19175,1
19179,1
19193,1
19195,1
19203,1
19206,1
19210,1
19215,1
19234,1
19236,1
19247,1
19249,1
19251,1
19252,1
19259,1
19265,1
19269,1
19274,1
19280,1
19284,1
19295,1
19296,1
19297,1
19298,1
19299,1
19304,1
19305,1
19308,1
19309,1
19313,1
19315,1
19317,1
19325,1
19327,1
19332,1
19336,1
19348,1
19349,1
19351,1
19352,1
19354,1
19369,1
19370,1
19371,1
19375,1
19379,1
19385,1
19387,1
19388,1
19389,1
19396,1
19400,1
19403,1
19404,1
19407,1
19410,1
19412,1
19414,1
19416,1
19417,1
19422,1
19426,1
19427,1
19433,1
19438,1
19439,1
19442,1
19448,1
19453,1
19461,1
19469,1
19475,1
19477,1
19486,1
19490,1
19493,1
19501,1
19502,1
19504,1
19519,1
19520,1
19523,1
19524,1
19529,1
19532,1
19535,1
19540,1
19542,1
19545,1
19549,1
19552,1
19563,1
19564,1
19583,1
19592,1
19597,1
19599,1
19601,1
19603,1
19604,1
19609,1
19614,1
19615,1
19617,1
19619,1
19622,1
19629,1
19641,1
19650,1
19660,1
19664,1
19670,1
19672,1
19678,1
19679,1
19686,1
19690,1
19696,1
19697,1
19701,1
19706,1
19717,1
19720,1
19722,1
19729,1
19732,1
19733,1
19737,1
19740,1
19755,1
19757,1
19764,1
19766,1
19770,1
19773,1
19775,1
19784,1
19805,1
19808,1
19815,1
19818,1
19821,1
19823,1
19829,1
19832,1
19833,1
19835,1
19836,1
19838,1
19843,1
19847,1
19848,1
19855,1
19857,1
19858,1
19859,1
19863,1
19867,1
19868,1
19871,1
19877,1
19880,1
19886,1
19891,1
19893,1
19897,1
19901,1
19904,1
19915,1
19918,1
19926,1
19931,1
19937,1
19938,1
19946,1
19948,1
19956,1
19959,1
19960,1
19964,1
19969,1
19970,1
19972,1
19974,1
19977,1
19982,1
19985,1
19986,1
19989,1
19991,1
19997,1
20002,1
20007,1
20010,1
20011,1
20012,1
20013,1
20016,1
20019,1
20022,1
20025,1
20028,1
20037,1
20045,1
20065,1
20070,1
20075,1
20078,1
20079,1
20084,1
20086,1
20094,1
20095,1
20099,1
20101,1
20107,1
20113,1
20116,1
20121,1
20123,1
20125,1
20126,1
20128,1
20129,1
20132,1
20135,1
20137,1
20138,1
20141,1
20144,1
20153,1
20156,1
20159,1
20163,1
20167,1
20169,1
20171,1
20172,1
20178,1
20183,1
20184,1
20185,1
20187,1
20193,1
20197,1
20199,1
20200,1
20201,1
20214,1
20216,1
20218,1
20227,1
20231,1
20235,1
20236,1
20239,1
20244,1
20245,1
20253,1
20261,1
20262,1
20265,1
20276,1
20281,1
20293,1
20308,1
20309,1
20320,1
20324,1
20325,1
20327,1
20344,1
20348,1
20349,1
20354,1
20357,1
20374,1
20383,1
20386,1
20392,1
20395,1
20399,1
20407,1
20417,1
20427,1
20428,1
20436,1
20441,1
20442,1
20446,1
20448,1
20450,1
20453,1
20459,1
20460,1
20463,1
20468,1
20469,1
20470,1
20472,1
20474,1
20476,1
20478,1
20482,1
20486,1
20488,1
20493,1
20496,1
20505,1
20517,1
20519,1
20532,1
20536,1
20538,1
20541,1
20542,1
20547,1
20548,1
20558,1
20559,1
20561,1
20564,1
20566,1
20569,1
20582,1
20589,1
20590,1
20595,1
20603,1
20605,1
20608,1
20609,1
20610,1
20612,1
20616,1
20627,1
20635,1
20636,1
20639,1
20640,1
20641,1
20643,1
20644,1
20645,1
20646,1
20656,1
20658,1
20659,1
20661,1
20662,1
20669,1
20670,1
20684,1
20687,1
20690,1
20695,1
20704,1
20707,1
20708,1
20711,1
20712,1
20714,1
20716,1
20720,1
20721,1
20729,1
20730,1
20731,1
20736,1
20738,1
20742,1
20745,1
20759,1
20764,1
20767,1
20771,1
20775,1
20781,1
20787,1
20789,1
20790,1
20793,1
20795,1
20798,1
20810,1
20811,1
20818,1
20823,1
20824,1
20825,1
20826,1
20832,1
20833,1
20836,1
20841,1
20843,1
20844,1
20860,1
20866,1
20867,1
20878,1
20881,1
20882,1
20888,1
20890,1
20905,1
20908,1
20914,1
20924,1
20934,1
20936,1
20944,1
20952,1
20953,1
20955,1
20961,1
20968,1
20975,1
20978,1
20979,1
20983,1
20985,1
20987,1
20998,1
21000,1
21003,1
21007,1
21009,1
21011,1
21019,1
21020,1
21041,1
21043,1
21044,1
21047,1
21050,1
21054,1
21059,1
21075,1
21079,1
21085,1
21104,1
21105,1
21108,1
21117,1
21118,1
21137,1
21140,1
21143,1
21151,1
21157,1
21160,1
21166,1
21168,1
21171,1
21173,1
21179,1
21185,1
21190,1
21198,1
21203,1
21205,1
21206,1
21219,1
21230,1
21234,1
21239,1
21249,1
21252,1
21256,1
21258,1
21259,1
21263,1
21264,1
21265,1
21266,1
21278,1
21281,1
21285,1
21287,1
21289,1
21291,1
21292,1
21293,1
21294,1
21296,1
21299,1
21302,1
21309,1
21312,1
21319,1
21322,1
21326,1
21327,1
21328,1
21331,1
21332,1
21335,1
21343,1
21347,1
21350,1
21351,1
21360,1
21361,1
21370,1
21372,1
21373,1
21375,1
21379,1
21381,1
21386,1
21388,1
21400,1
21402,1
21407,1
21408,1
21411,1
21414,1
21417,1
21420,1
21429,1
21432,1
21434,1
21438,1
21445,1
21447,1
21448,1
21449,1
21453,1
21454,1
21458,1
21468,1
21474,1
21476,1
21477,1
21479,1
21483,1
21486,1
21489,1
21494,1
21496,1
21498,1
21500,1
21504,1
21506,1
21511,1
21515,1
21516,1
21517,1
21518,1
21522,1
21532,1
21535,1
21536,1
21542,1
21544,1
21545,1
21547,1
21550,1
21551,1
21552,1
21555,1
21556,1
21558,1
21565,1
21568,1
21570,1
21580,1
21586,1
21587,1
21600,1
21605,1
21606,1
21607,1
21611,1
21614,1
21615,1
21619,1
21620,1
21621,1
21634,1
21637,1
21638,1
21647,1
21648,1
21653,1
21658,1
21662,1
21672,1
21673,1
21674,1
21677,1
21681,1
21684,1
21692,1
21701,1
21712,1
21724,1
21731,1
21733,1
21746,1
21754,1
21762,1
21764,1
21780,1
21783,1
21790,1
21797,1
21799,1
21812,1
21815,1
21816,1
21818,1
21831,1
21834,1
21838,1
21839,1
21845,1
21846,1
21851,1
21854,1
21861,1
21862,1
21865,1
21867,1
21869,1
21880,1
21890,1
21895,1
21897,1
21898,1
21903,1
21907,1
21913,1
21914,1
21917,1
21918,1
21920,1
21927,1
21932,1
21935,1
21937,1
21938,1
21949,1
21953,1
21961,1
21964,1
21969,1
21973,1
21977,1
21978,1
21980,1
21987,1
21988,1
21993,1
21997,1
22002,1
22005,1
22012,1
22016,1
22019,1
22020,1
22024,1
22032,1
22033,1
22036,1
22038,1
22040,1
22042,1
22055,1
22061,1
22065,1
22069,1
22076,1
22085,1
22088,1
22091,1
22092,1
22095,1
22096,1
22097,1
22099,1
22101,1
22106,1
22120,1
22123,1
22127,1
22133,1
22134,1
22145,1
22147,1
22150,1
22156,1
22157,1
22168,1
22173,1
22181,1
22183,1
22184,1
22194,1
22195,1
22207,1
22221,1
22228,1
22235,1
22246,1
22250,1
22255,1
22265,1
22266,1
22267,1
22268,1
22272,1
22274,1
22275,1
22278,1
22280,1
22281,1
22282,1
22287,1
22288,1
22290,1
22293,1
22296,1
22299,1
22300,1
22301,1
22307,1
22309,1
22312,1
22322,1
22331,1
22333,1
22334,1
22343,1
22348,1
22354,1
22356,1
22375,1
22381,1
22384,1
22389,1
22391,1
22398,1
22399,1
22400,1
22402,1
22403,1
22404,1
22405,1
22408,1
22412,1
22432,1
22433,1
22442,1
22448,1
22465,1
22468,1
22469,1
22473,1
22474,1
22477,1
22482,1
22483,1
22490,1
22491,1
22493,1
22496,1
22498,1
22500,1
22504,1
22510,1
22511,1
22515,1
22516,1
22526,1
22528,1
22539,1
22546,1
22547,1
22548,1
22550,1
22553,1
22556,1
22558,1
22561,1
22577,1
22586,1
22590,1
22591,1
22593,1
22606,1
22609,1
22616,1
22617,1
22619,1
22621,1
22624,1
22625,1
22641,1
22649,1
22655,1
22660,1
22666,1
22667,1
22673,1
22678,1
22679,1
22680,1
22695,1
22706,1
22711,1
22722,1
22725,1
22726,1
22731,1
22736,1
22737,1
22738,1
22745,1
22748,1
22752,1
22770,1
22773,1
22784,1
22785,1
22787,1
22793,1
22794,1
22795,1
22796,1
22800,1
22803,1
22812,1
22814,1
22816,1
22817,1
22823,1
22825,1
22835,1
22842,1
22846,1
22848,1
22854,1
22856,1
22861,1
22862,1
22864,1
22866,1
22881,1
22884,1
22893,1
22896,1
22902,1
22903,1
22904,1
22907,1
22909,1
22910,1
22911,1
22915,1
22919,1
22926,1
22938,1
22944,1
22950,1
22952,1
22954,1
22961,1
22967,1
22968,1
22971,1
22975,1
22976,1
22979,1
22985,1
22986,1
22991,1
22995,1
22996,1
22999,1
23004,1
23012,1
23019,1
23023,1
23026,1
23028,1
23030,1
23032,1
23033,1
23037,1
23039,1
23040,1
23045,1
23050,1
23057,1
23065,1
23074,1
23075,1
23078,1
23079,1
23097,1
23101,1
23106,1
23107,1
23109,1
23111,1
23116,1
23117,1
23121,1
23123,1
23124,1
23128,1
23129,1
23131,1
23138,1
23142,1
23143,1
23153,1
23155,1
23156,1
23157,1
23170,1
23178,1
23181,1
23184,1
23198,1
23199,1
23200,1
23207,1
23212,1
23213,1
23214,1
23224,1
23225,1
23231,1
23236,1
23238,1
23245,1
23253,1
23256,1
23264,1
23265,1
23269,1
23270,1
23272,1
23275,1
23282,1
23287,1
23292,1
23293,1
23296,1
23301,1
23307,1
23316,1
23318,1
23323,1
23326,1
23333,1
23336,1
23338,1
23348,1
23352,1
23359,1
23364,1
23371,1
23376,1
23378,1
23379,1
23381,1
23387,1
23391,1
23393,1
23394,1
23398,1
23403,1
23404,1
23405,1
23411,1
23426,1
23428,1
23433,1
23436,1
23448,1
23449,1
23451,1
23457,1
23462,1
23466,1
23479,1
23484,1
23485,1
23487,1
23488,1
23493,1
23497,1
23501,1
23507,1
23511,1
23512,1
23516,1
23523,1
23528,1
23531,1
23534,1
23538,1
23542,1
23543,1
23547,1
23551,1
23552,1
23554,1
23562,1
23563,1
23568,1
23576,1
23577,1
23579,1
23591,1
23593,1
23595,1
23600,1
23601,1
23620,1
23621,1
23623,1
23624,1
23628,1
23630,1
23637,1
23639,1
23641,1
23642,1
23647,1
23655,1
23660,1
23664,1
23674,1
23675,1
23679,1
23682,1
23684,1
23687,1
23694,1
23695,1
23696,1
23697,1
23704,1
23706,1
23714,1
23725,1
23727,1
23731,1
23735,1
23736,1
23738,1
23740,1
23744,1
23746,1
23750,1
23751,1
23753,1
23754,1
23767,1
23774,1
23776,1
23777,1
23780,1
23782,1
23785,1
23789,1
23790,1
23795,1
23796,1
23799,1
23800,1
23801,1
23805,1
23806,1
23808,1
23811,1
23814,1
23815,1
23820,1
23823,1
23825,1
23829,1
23834,1
23836,1
23846,1
23848,1
23855,1
23860,1
23863,1
23866,1
23877,1
23879,1
23886,1
23888,1
23891,1
23894,1
23912,1
23913,1
23914,1
23925,1
23932,1
23933,1
23938,1
23952,1
23955,1
23959,1
23960,1
23961,1
23963,1
23970,1
23974,1
23975,1
23982,1
23984,1
23986,1
23990,1
23993,1
23995,1
23997,1
24003,1
24008,1
24009,1
24010,1
24013,1
24016,1
24021,1
24022,1
24028,1
24029,1
24031,1
24034,1
24036,1
24041,1
24042,1
24046,1
24048,1
24054,1
24058,1
24060,1
24062,1
24064,1
24070,1
24074,1
24078,1
24079,1
24081,1
24082,1
24083,1
24087,1
24088,1
24094,1
24096,1
24100,1
24106,1
24112,1
24113,1
24114,1
24117,1
24122,1
24135,1
24143,1
24145,1
24147,1
24149,1
24152,1
24154,1
24160,1
24167,1
24168,1
24171,1
24174,1
24176,1
24184,1
24193,1
24194,1
24195,1
24209,1
24210,1
24218,1
24225,1
24227,1
24241,1
24252,1
24253,1
24263,1
24264,1
24265,1
24272,1
24273,1
24279,1
24282,1
24285,1
24295,1
24308,1
24311,1
24313,1
24321,1
24324,1
24329,1
24331,1
24335,1
24337,1
24339,1
24340,1
24342,1
24343,1
24344,1
24345,1
24349,1
24351,1
24352,1
24358,1
24359,1
24363,1
24365,1
24368,1
24373,1
24375,1
24379,1
24392,1
24393,1
24401,1
24407,1
24409,1
24411,1
24412,1
24419,1
24421,1
24425,1
24427,1
24432,1
24434,1
24436,1
24437,1
24440,1
24441,1
24451,1
24456,1
24460,1
24461,1
24462,1
24463,1
24469,1
24472,1
24475,1
24485,1
24493,1
24501,1
24507,1
24513,1
24517,1
24521,1
24523,1
24524,1
24526,1
24529,1
24530,1
24539,1
24545,1
24558,1
24559,1
24566,1
24568,1
24569,1
24572,1
24579,1
24582,1
24585,1
24587,1
24588,1
24598,1
24599,1
24603,1
24609,1
24628,1
24629,1
24634,1
24654,1
24659,1
24663,1
24666,1
24667,1
24668,1
24675,1
24680,1
24684,1
24688,1
24690,1
24694,1
24696,1
24699,1
24701,1
24703,1
24705,1
24707,1
24709,1
24716,1
24721,1
24730,1
24731,1
24737,1
24739,1
24755,1
24759,1
24760,1
24771,1
24779,1
24781,1
24790,1
24806,1
24807,1
24809,1
24810,1
24813,1
24819,1
24821,1
24822,1
24828,1
24830,1
24831,1
24843,1
24850,1
24851,1
24857,1
24864,1
24867,1
24869,1
24875,1
24880,1
24883,1
24888,1
24891,1
24894,1
24896,1
24905,1
24909,1
24910,1
24916,1
24926,1
24929,1
24931,1
24939,1
24942,1
24946,1
24947,1
24954,1
24957,1
24959,1
24963,1
24967,1
24968,1
24971,1
24972,1
24975,1
24982,1
24996,1
24997,1
24999,1
25001,1
25004,1
25007,1
25012,1
25013,1
25020,1
25021,1
25029,1
25033,1
25049,1
25052,1
25055,1
25058,1
25064,1
25071,1
25073,1
25091,1
25096,1
25103,1
25104,1
25105,1
25107,1
25114,1
25116,1
25117,1
25119,1
25120,1
25123,1
25124,1
25126,1
25129,1
25130,1
25133,1
25138,1
25139,1
25146,1
25152,1
25171,1
25172,1
25178,1
25186,1
25187,1
25189,1
25195,1
25197,1
25204,1
25206,1
25212,1
25215,1
25218,1
25223,1
25233,1
25236,1
25240,1
25241,1
25246,1
25247,1
25249,1
25253,1
25254,1
25256,1
25262,1
25266,1
25274,1
25275,1
25276,1
25278,1
25280,1
25282,1
25292,1
25296,1
25297,1
25305,1
25307,1
25312,1
25313,1
25314,1
25317,1
25331,1
25333,1
25341,1
25345,1
25352,1
25353,1
25356,1
25361,1
25372,1
25373,1
25378,1
25382,1
25401,1
25421,1
25428,1
25429,1
25433,1
25434,1
25440,1
25451,1
25459,1
25460,1
25464,1
25467,1
25469,1
25478,1
25480,1
25483,1
25485,1
25490,1
25491,1
25492,1
25501,1
25503,1
25508,1
25510,1
25511,1
25517,1
25520,1
25521,1
25533,1
25536,1
25537,1
25543,1
25545,1
25553,1
25559,1
25563,1
25567,1
25568,1
25569,1
25574,1
25576,1
25579,1
25582,1
25583,1
25584,1
25586,1
25588,1
25593,1
25596,1
25597,1
25607,1
25612,1
25617,1
25618,1
25622,1
25627,1
25631,1
25633,1
25634,1
25635,1
25639,1
25646,1
25660,1
25663,1
25667,1
25671,1
25674,1
25681,1
25682,1
25683,1
25685,1
25691,1
25693,1
25697,1
25699,1
25705,1
25718,1
25723,1
25744,1
25751,1
25752,1
25757,1
25758,1
25770,1
25771,1
25775,1
25777,1
25778,1
25779,1
25781,1
25784,1
25785,1
25786,1
25791,1
25795,1
25798,1
25808,1
25809,1
25813,1
25817,1
25825,1
25828,1
25829,1
25834,1
25835,1
25840,1
25841,1
25844,1
25846,1
25852,1
25854,1
25858,1
25861,1
25863,1
25865,1
25866,1
25874,1
25875,1
25876,1
25877,1
25879,1
25882,1
25885,1
25886,1
25888,1
25890,1
25893,1
25898,1
25905,1
25908,1
25909,1
25911,1
25913,1
25914,1
25916,1
25919,1
25920,1
25925,1
25928,1
25935,1
25940,1
25944,1
25950,1
25958,1
25962,1
25964,1
25967,1
25977,1
25986,1
25998,1
25999,1
26004,1
26009,1
26021,1
26022,1
26024,1
26025,1
26043,1
26044,1
26046,1
26049,1
26053,1
26055,1
26059,1
26060,1
26064,1
26065,1
26066,1
26069,1
26078,1
26081,1
26091,1
26092,1
26103,1
26106,1
26107,1
26109,1
26110,1
26119,1
26128,1
26133,1
26139,1
26144,1
26150,1
26154,1
26167,1
26169,1
26171,1
26174,1
26176,1
26177,1
26180,1
26183,1
26184,1
26187,1
26188,1
26194,1
26196,1
26198,1
26200,1
26209,1
26212,1
26214,1
26217,1
26225,1
26236,1
26237,1
26238,1
26259,1
26260,1
26267,1
26269,1
26272,1
26274,1
26275,1
26286,1
26289,1
26291,1
26294,1
26297,1
26302,1
26305,1
26306,1
26308,1
26310,1
26313,1
26317,1
26328,1
26332,1
26349,1
26350,1
26352,1
26353,1
26361,1
26363,1
26365,1
26366,1
26367,1
26377,1
26384,1
26385,1
26393,1
26404,1
26408,1
26409,1
26412,1
26413,1
26419,1
26420,1
26423,1
26425,1
26427,1
26428,1
26431,1
26432,1
26433,1
26435,1
26443,1
26448,1
26450,1
26451,1
26455,1
26464,1
26465,1
26472,1
26484,1
26487,1
26494,1
26495,1
26507,1
26508,1
26519,1
26524,1
26525,1
26529,1
26532,1
26535,1
26537,1
26539,1
26553,1
26562,1
26565,1
26573,1
26577,1
26579,1
26600,1
26608,1
26613,1
26616,1
26619,1
26621,1
26625,1
26630,1
26632,1
26634,1
26635,1
26638,1
26644,1
26647,1
26650,1
26662,1
26678,1
26679,1
26681,1
26683,1
26691,1
26694,1
26704,1
26706,1
26709,1
26710,1
26711,1
26713,1
26718,1
26720,1
26726,1
26727,1
26736,1
26740,1
26741,1
26742,1
26743,1
26760,1
26771,1
26773,1
26777,1
26780,1
26785,1
26790,1
26805,1
26807,1
26814,1
26818,1
26830,1
26832,1
26836,1
26840,1
26842,1
26857,1
26859,1
26860,1
26867,1
26870,1
26874,1
26876,1
26882,1
26895,1
26903,1
26907,1
26913,1
26917,1
26922,1
26923,1
26924,1
26936,1
26937,1
26940,1
26945,1
26947,1
26967,1
26970,1
26977,1
26979,1
26985,1
26996,1
26999,1
27008,1
27014,1
27015,1
27019,1
27029,1
27030,1
27033,1
27034,1
27037,1
27052,1
27055,1
27059,1
27065,1
27069,1
27076,1
27079,1
27083,1
27114,1
27117,1
27118,1
27121,1
27124,1
27130,1
27131,1
27133,1
27137,1
27142,1
27143,1
27149,1
27150,1
27153,1
27155,1
27157,1
27159,1
27162,1
27163,1
27169,1
27173,1
27175,1
27182,1
27184,1
27191,1
27192,1
27194,1
27195,1
27196,1
27199,1
27205,1
27208,1
27211,1
27212,1
27218,1
27219,1
27230,1
27234,1
